[38;5;127mlibs[0m/[38;5;172mnvidia-cuda[0m/[38;5;67m11.2.0[0m/[38;5;68mbin[0m
 |
 [0;32mOK[0m
Sat Apr  6 17:45:28 2024       
+---------------------------------------------------------------------------------------+
| NVIDIA-SMI 535.154.05             Driver Version: 535.154.05   CUDA Version: 12.2     |
|-----------------------------------------+----------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id        Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |         Memory-Usage | GPU-Util  Compute M. |
|                                         |                      |               MIG M. |
|=========================================+======================+======================|
|   0  NVIDIA A100-PCIE-40GB          Off | 00000000:8A:00.0 Off |                    0 |
| N/A   31C    P0              35W / 250W |      0MiB / 40960MiB |      0%      Default |
|                                         |                      |             Disabled |
+-----------------------------------------+----------------------+----------------------+
                                                                                         
+---------------------------------------------------------------------------------------+
| Processes:                                                                            |
|  GPU   GI   CI        PID   Type   Process name                            GPU Memory |
|        ID   ID                                                             Usage      |
|=======================================================================================|
|  No running processes found                                                           |
+---------------------------------------------------------------------------------------+
Sizes:
Training
(2091200, 34)
Testing
(522800, 34)
Validation
(290000, 34)
Device: cuda
Epoch 1/6000, Train Loss: 0.7111721038818359, Test Loss: 0.697377622127533
Epoch 3081/6000, Train Loss: 0.5241552591323853, Test Loss: 0.524342954158783
Epoch 3082/6000, Train Loss: 0.5240756273269653, Test Loss: 0.5243664383888245
Epoch 3083/6000, Train Loss: 0.5240779519081116, Test Loss: 0.5244016647338867
Epoch 3084/6000, Train Loss: 0.5239221453666687, Test Loss: 0.5243024230003357
Epoch 3085/6000, Train Loss: 0.5240426063537598, Test Loss: 0.5243052840232849
Epoch 3086/6000, Train Loss: 0.5242276191711426, Test Loss: 0.5242246985435486
Epoch 3087/6000, Train Loss: 0.524091899394989, Test Loss: 0.5243638157844543
Epoch 3088/6000, Train Loss: 0.5241578817367554, Test Loss: 0.5244708061218262
Epoch 3089/6000, Train Loss: 0.5239492058753967, Test Loss: 0.5244003534317017
Epoch 3090/6000, Train Loss: 0.5239247679710388, Test Loss: 0.5243850350379944
Epoch 3091/6000, Train Loss: 0.5239105224609375, Test Loss: 0.5242390036582947
Epoch 3092/6000, Train Loss: 0.5239594578742981, Test Loss: 0.524260401725769
Epoch 3093/6000, Train Loss: 0.5238660573959351, Test Loss: 0.5242574214935303
Epoch 3094/6000, Train Loss: 0.5239658355712891, Test Loss: 0.5243021249771118
Epoch 3095/6000, Train Loss: 0.5239964723587036, Test Loss: 0.5242297649383545
Epoch 3096/6000, Train Loss: 0.5241413712501526, Test Loss: 0.5242863893508911
Epoch 3097/6000, Train Loss: 0.5240431427955627, Test Loss: 0.5241764187812805
Epoch 3098/6000, Train Loss: 0.5239017009735107, Test Loss: 0.5241708755493164
Epoch 3099/6000, Train Loss: 0.5242010354995728, Test Loss: 0.5242106914520264
Epoch 3100/6000, Train Loss: 0.5242533087730408, Test Loss: 0.5241884589195251
Epoch 3101/6000, Train Loss: 0.5241701006889343, Test Loss: 0.5244312882423401
Epoch 3102/6000, Train Loss: 0.5242604613304138, Test Loss: 0.5241882801055908
Epoch 3103/6000, Train Loss: 0.5240697860717773, Test Loss: 0.5243233442306519
Epoch 3104/6000, Train Loss: 0.5242253541946411, Test Loss: 0.5241826772689819
Epoch 3105/6000, Train Loss: 0.523834228515625, Test Loss: 0.5241920948028564
Epoch 3106/6000, Train Loss: 0.5241196751594543, Test Loss: 0.5243316292762756
Epoch 3107/6000, Train Loss: 0.5241255760192871, Test Loss: 0.524189829826355
Epoch 3108/6000, Train Loss: 0.524020791053772, Test Loss: 0.5243785381317139
Epoch 3109/6000, Train Loss: 0.5240696668624878, Test Loss: 0.5243310928344727
Epoch 3110/6000, Train Loss: 0.5241435170173645, Test Loss: 0.5242923498153687
Epoch 3111/6000, Train Loss: 0.5242577791213989, Test Loss: 0.5243317484855652
Epoch 3112/6000, Train Loss: 0.5242918133735657, Test Loss: 0.5242418646812439
Epoch 3113/6000, Train Loss: 0.5242037773132324, Test Loss: 0.5243473649024963
Epoch 3114/6000, Train Loss: 0.5241197347640991, Test Loss: 0.524270236492157
Epoch 3115/6000, Train Loss: 0.5241007208824158, Test Loss: 0.5242661237716675
Epoch 3116/6000, Train Loss: 0.524020791053772, Test Loss: 0.5244157314300537
Epoch 3117/6000, Train Loss: 0.5240554213523865, Test Loss: 0.5242506265640259
Epoch 3118/6000, Train Loss: 0.5240430235862732, Test Loss: 0.5242723226547241
Epoch 3119/6000, Train Loss: 0.5240344405174255, Test Loss: 0.5242247581481934
Epoch 3120/6000, Train Loss: 0.5240210294723511, Test Loss: 0.5241342186927795
Epoch 3121/6000, Train Loss: 0.5240604281425476, Test Loss: 0.5242726802825928
Epoch 3122/6000, Train Loss: 0.5238854885101318, Test Loss: 0.5241819620132446
Epoch 3123/6000, Train Loss: 0.5241960287094116, Test Loss: 0.5243242979049683
Epoch 3124/6000, Train Loss: 0.5239707827568054, Test Loss: 0.5242354869842529
Epoch 3125/6000, Train Loss: 0.5240349769592285, Test Loss: 0.5242194533348083
Epoch 3126/6000, Train Loss: 0.5241439938545227, Test Loss: 0.5243516564369202
Epoch 3127/6000, Train Loss: 0.5240881443023682, Test Loss: 0.5242277383804321
Epoch 3128/6000, Train Loss: 0.5240416526794434, Test Loss: 0.5242274403572083
Epoch 3129/6000, Train Loss: 0.5240709185600281, Test Loss: 0.5242815613746643
Epoch 3130/6000, Train Loss: 0.5241208672523499, Test Loss: 0.5241966843605042
Epoch 3131/6000, Train Loss: 0.5241133570671082, Test Loss: 0.5244165658950806
Epoch 3132/6000, Train Loss: 0.5240276455879211, Test Loss: 0.5243112444877625
Epoch 3133/6000, Train Loss: 0.5241450667381287, Test Loss: 0.5242139101028442
Epoch 3134/6000, Train Loss: 0.5241894125938416, Test Loss: 0.5244277715682983
Epoch 3135/6000, Train Loss: 0.5240393877029419, Test Loss: 0.5243471264839172
Epoch 3136/6000, Train Loss: 0.5241170525550842, Test Loss: 0.5242128372192383
Epoch 3137/6000, Train Loss: 0.5241515040397644, Test Loss: 0.5244170427322388
Epoch 3138/6000, Train Loss: 0.5241466164588928, Test Loss: 0.5242494344711304
Epoch 3139/6000, Train Loss: 0.5240031480789185, Test Loss: 0.5242893099784851
Epoch 3140/6000, Train Loss: 0.5240002274513245, Test Loss: 0.524475634098053
Epoch 3141/6000, Train Loss: 0.524173378944397, Test Loss: 0.5241090059280396
Epoch 3142/6000, Train Loss: 0.5241187810897827, Test Loss: 0.5242119431495667
Epoch 3143/6000, Train Loss: 0.5241796970367432, Test Loss: 0.5243406891822815
Epoch 3144/6000, Train Loss: 0.5239598155021667, Test Loss: 0.5242026448249817
Epoch 3145/6000, Train Loss: 0.5241149067878723, Test Loss: 0.5244657397270203
Epoch 3146/6000, Train Loss: 0.5241959691047668, Test Loss: 0.5242486596107483
Epoch 3147/6000, Train Loss: 0.5242024660110474, Test Loss: 0.52414470911026
Epoch 3148/6000, Train Loss: 0.5240110158920288, Test Loss: 0.5243091583251953
Epoch 3149/6000, Train Loss: 0.5238738059997559, Test Loss: 0.5241844654083252
Epoch 3150/6000, Train Loss: 0.5240290760993958, Test Loss: 0.5240733027458191
Epoch 3151/6000, Train Loss: 0.5240991115570068, Test Loss: 0.5243133306503296
Epoch 3152/6000, Train Loss: 0.5240520238876343, Test Loss: 0.5243149399757385
Epoch 3153/6000, Train Loss: 0.5239610075950623, Test Loss: 0.5242285132408142
Epoch 3154/6000, Train Loss: 0.5240092277526855, Test Loss: 0.52427077293396
Epoch 3155/6000, Train Loss: 0.5240814685821533, Test Loss: 0.524111807346344
Epoch 3156/6000, Train Loss: 0.5240389704704285, Test Loss: 0.5241456627845764
Epoch 3157/6000, Train Loss: 0.5241555571556091, Test Loss: 0.5244871377944946
Epoch 3158/6000, Train Loss: 0.5238840579986572, Test Loss: 0.524406373500824
Epoch 3159/6000, Train Loss: 0.5240676999092102, Test Loss: 0.5243521928787231
Epoch 3160/6000, Train Loss: 0.5240071415901184, Test Loss: 0.5244352221488953
Epoch 3161/6000, Train Loss: 0.5239465236663818, Test Loss: 0.5242652297019958
Epoch 3162/6000, Train Loss: 0.5239614248275757, Test Loss: 0.5243402123451233
Epoch 3163/6000, Train Loss: 0.5240298509597778, Test Loss: 0.5242716670036316
Epoch 3164/6000, Train Loss: 0.5240256786346436, Test Loss: 0.5241833925247192
Epoch 3165/6000, Train Loss: 0.5241957902908325, Test Loss: 0.5242472887039185
Epoch 3166/6000, Train Loss: 0.5241460204124451, Test Loss: 0.5242740511894226
Epoch 3167/6000, Train Loss: 0.5241560339927673, Test Loss: 0.5242490768432617
Epoch 3168/6000, Train Loss: 0.5241854786872864, Test Loss: 0.5243263840675354
Epoch 3169/6000, Train Loss: 0.5240573883056641, Test Loss: 0.5242323279380798
Epoch 3170/6000, Train Loss: 0.5240247249603271, Test Loss: 0.5242854356765747
Epoch 3171/6000, Train Loss: 0.5238394737243652, Test Loss: 0.5243868231773376
Epoch 3172/6000, Train Loss: 0.5239137411117554, Test Loss: 0.5243282914161682
Epoch 3173/6000, Train Loss: 0.5236902236938477, Test Loss: 0.5243018865585327
Epoch 3174/6000, Train Loss: 0.5239633321762085, Test Loss: 0.5243536233901978
Epoch 3175/6000, Train Loss: 0.5239998698234558, Test Loss: 0.5242390036582947
Epoch 3176/6000, Train Loss: 0.523912787437439, Test Loss: 0.5243028402328491
Epoch 3177/6000, Train Loss: 0.5239928960800171, Test Loss: 0.5242394208908081
Epoch 3178/6000, Train Loss: 0.5239726305007935, Test Loss: 0.5241639018058777
Epoch 3179/6000, Train Loss: 0.5239129662513733, Test Loss: 0.5243047475814819
Epoch 3180/6000, Train Loss: 0.5239518284797668, Test Loss: 0.5243592262268066
Epoch 3181/6000, Train Loss: 0.5239769220352173, Test Loss: 0.524354100227356
Epoch 3182/6000, Train Loss: 0.5240072011947632, Test Loss: 0.5244218707084656
Epoch 3183/6000, Train Loss: 0.5238197445869446, Test Loss: 0.524306058883667
Epoch 3184/6000, Train Loss: 0.5240967273712158, Test Loss: 0.5243326425552368
Epoch 3185/6000, Train Loss: 0.5240300297737122, Test Loss: 0.5243830680847168
Epoch 3186/6000, Train Loss: 0.5238171815872192, Test Loss: 0.5241140127182007
Epoch 3187/6000, Train Loss: 0.5239672064781189, Test Loss: 0.5242596864700317
Epoch 3188/6000, Train Loss: 0.5241057276725769, Test Loss: 0.5242427587509155
Epoch 3189/6000, Train Loss: 0.5241380929946899, Test Loss: 0.5241104960441589
Epoch 3190/6000, Train Loss: 0.5241072773933411, Test Loss: 0.5243113040924072
Epoch 3191/6000, Train Loss: 0.5239973664283752, Test Loss: 0.5241628289222717
Epoch 3192/6000, Train Loss: 0.5238786339759827, Test Loss: 0.524259090423584
Epoch 3193/6000, Train Loss: 0.5239294767379761, Test Loss: 0.5243180990219116
Epoch 3194/6000, Train Loss: 0.5239885449409485, Test Loss: 0.5242375135421753
Epoch 3195/6000, Train Loss: 0.5241743922233582, Test Loss: 0.5243538618087769
Epoch 3196/6000, Train Loss: 0.5240789651870728, Test Loss: 0.524267852306366
Epoch 3197/6000, Train Loss: 0.5240252614021301, Test Loss: 0.5244288444519043
Epoch 3198/6000, Train Loss: 0.523917555809021, Test Loss: 0.5244946479797363
Epoch 3199/6000, Train Loss: 0.5240320563316345, Test Loss: 0.5244436264038086
Epoch 3200/6000, Train Loss: 0.5239191055297852, Test Loss: 0.5244179964065552
Epoch 3201/6000, Train Loss: 0.5240132212638855, Test Loss: 0.5243874788284302
Epoch 3202/6000, Train Loss: 0.5238450169563293, Test Loss: 0.5243578553199768
Epoch 3203/6000, Train Loss: 0.5238524675369263, Test Loss: 0.5244252681732178
Epoch 3204/6000, Train Loss: 0.5242920517921448, Test Loss: 0.5243114829063416
Epoch 3205/6000, Train Loss: 0.5238888263702393, Test Loss: 0.5244210958480835
Epoch 3206/6000, Train Loss: 0.5239213705062866, Test Loss: 0.5245186686515808
Epoch 3207/6000, Train Loss: 0.5240221619606018, Test Loss: 0.5243880748748779
Epoch 3208/6000, Train Loss: 0.5239510536193848, Test Loss: 0.5244693756103516
Epoch 3209/6000, Train Loss: 0.5240263938903809, Test Loss: 0.5243008732795715
Epoch 3210/6000, Train Loss: 0.52399080991745, Test Loss: 0.5243708491325378
Epoch 3211/6000, Train Loss: 0.5239381790161133, Test Loss: 0.5244492888450623
Epoch 3212/6000, Train Loss: 0.5240659713745117, Test Loss: 0.5242812633514404
Epoch 3213/6000, Train Loss: 0.5238965153694153, Test Loss: 0.5244539976119995
Epoch 3214/6000, Train Loss: 0.5241149663925171, Test Loss: 0.524334192276001
Epoch 3215/6000, Train Loss: 0.5241256952285767, Test Loss: 0.5243441462516785
Epoch 3216/6000, Train Loss: 0.5240210890769958, Test Loss: 0.5243580341339111
Epoch 3217/6000, Train Loss: 0.5240220427513123, Test Loss: 0.5243121385574341
Epoch 3218/6000, Train Loss: 0.5241439938545227, Test Loss: 0.5243502855300903
Epoch 3219/6000, Train Loss: 0.5238862037658691, Test Loss: 0.5244454741477966
Epoch 3220/6000, Train Loss: 0.5241464376449585, Test Loss: 0.5242944955825806
Epoch 3221/6000, Train Loss: 0.5240804553031921, Test Loss: 0.524523138999939
Epoch 3222/6000, Train Loss: 0.5239584445953369, Test Loss: 0.5243198871612549
Epoch 3223/6000, Train Loss: 0.5239241719245911, Test Loss: 0.5242564678192139
Epoch 3224/6000, Train Loss: 0.5238509178161621, Test Loss: 0.5245466828346252
Epoch 3225/6000, Train Loss: 0.5241268873214722, Test Loss: 0.524263322353363
Epoch 3226/6000, Train Loss: 0.5242401361465454, Test Loss: 0.5242613554000854
Epoch 3227/6000, Train Loss: 0.523768961429596, Test Loss: 0.5243564248085022
Epoch 3228/6000, Train Loss: 0.5239920616149902, Test Loss: 0.5242636203765869
Epoch 3229/6000, Train Loss: 0.5238308310508728, Test Loss: 0.5242757797241211
Epoch 3230/6000, Train Loss: 0.5240395665168762, Test Loss: 0.5242414474487305
Epoch 3231/6000, Train Loss: 0.5241112112998962, Test Loss: 0.5241757035255432
Epoch 3232/6000, Train Loss: 0.5238996744155884, Test Loss: 0.5242264270782471
Epoch 3233/6000, Train Loss: 0.5240877270698547, Test Loss: 0.5242796540260315
Epoch 3234/6000, Train Loss: 0.523813784122467, Test Loss: 0.5242363214492798
Epoch 3235/6000, Train Loss: 0.5239076018333435, Test Loss: 0.5242829918861389
Epoch 3236/6000, Train Loss: 0.5239555239677429, Test Loss: 0.524329423904419
Epoch 3237/6000, Train Loss: 0.5240727066993713, Test Loss: 0.5243905782699585
Epoch 3238/6000, Train Loss: 0.5239413380622864, Test Loss: 0.5244216322898865
Epoch 3239/6000, Train Loss: 0.5238825678825378, Test Loss: 0.5242384076118469
Epoch 3240/6000, Train Loss: 0.5238949060440063, Test Loss: 0.5242499709129333
Epoch 3241/6000, Train Loss: 0.5240241885185242, Test Loss: 0.524336576461792
Epoch 3242/6000, Train Loss: 0.5239599347114563, Test Loss: 0.5243685245513916
Epoch 3243/6000, Train Loss: 0.5238586068153381, Test Loss: 0.5243170857429504
Epoch 3244/6000, Train Loss: 0.5237624645233154, Test Loss: 0.5243178606033325
Epoch 3245/6000, Train Loss: 0.5238006711006165, Test Loss: 0.5242741107940674
Epoch 3246/6000, Train Loss: 0.5239373445510864, Test Loss: 0.524291455745697
Epoch 3247/6000, Train Loss: 0.5239279866218567, Test Loss: 0.5243142247200012
Epoch 3248/6000, Train Loss: 0.5239810347557068, Test Loss: 0.5244261026382446
Epoch 3249/6000, Train Loss: 0.5241451263427734, Test Loss: 0.5243379473686218
Epoch 3250/6000, Train Loss: 0.5239977240562439, Test Loss: 0.5243817567825317
Epoch 3251/6000, Train Loss: 0.5239979028701782, Test Loss: 0.5243669152259827
Epoch 3252/6000, Train Loss: 0.5240497589111328, Test Loss: 0.5243536233901978
Epoch 3253/6000, Train Loss: 0.5240057110786438, Test Loss: 0.5244235396385193
Epoch 3254/6000, Train Loss: 0.5239728689193726, Test Loss: 0.5243527293205261
Epoch 3255/6000, Train Loss: 0.5240148305892944, Test Loss: 0.5244031548500061
Epoch 3256/6000, Train Loss: 0.5239375829696655, Test Loss: 0.524420440196991
Epoch 3257/6000, Train Loss: 0.5240409970283508, Test Loss: 0.5241984128952026
Epoch 3258/6000, Train Loss: 0.5240787863731384, Test Loss: 0.524452269077301
Epoch 3259/6000, Train Loss: 0.5238943099975586, Test Loss: 0.5242413282394409
Epoch 3260/6000, Train Loss: 0.5240978598594666, Test Loss: 0.5243814587593079
Epoch 3261/6000, Train Loss: 0.5239860415458679, Test Loss: 0.5246232151985168
Epoch 3262/6000, Train Loss: 0.5240564942359924, Test Loss: 0.5244244933128357
Epoch 3263/6000, Train Loss: 0.523936927318573, Test Loss: 0.5245171785354614
Epoch 3264/6000, Train Loss: 0.5240693092346191, Test Loss: 0.5244107842445374
Epoch 3265/6000, Train Loss: 0.5239626169204712, Test Loss: 0.5242870450019836
Epoch 3266/6000, Train Loss: 0.5237997770309448, Test Loss: 0.524350643157959
Epoch 3267/6000, Train Loss: 0.5238687992095947, Test Loss: 0.5242838859558105
Epoch 3268/6000, Train Loss: 0.5239736437797546, Test Loss: 0.5242223739624023
Epoch 3269/6000, Train Loss: 0.5240092873573303, Test Loss: 0.5244480967521667
Epoch 3270/6000, Train Loss: 0.5237451791763306, Test Loss: 0.52424156665802
Epoch 3271/6000, Train Loss: 0.5241038799285889, Test Loss: 0.5243661403656006
Epoch 3272/6000, Train Loss: 0.5240191221237183, Test Loss: 0.5243314504623413
Epoch 3273/6000, Train Loss: 0.5240382552146912, Test Loss: 0.5242002606391907
Epoch 3274/6000, Train Loss: 0.5239834189414978, Test Loss: 0.5243329405784607
Epoch 3275/6000, Train Loss: 0.524008572101593, Test Loss: 0.5242941975593567
Epoch 3276/6000, Train Loss: 0.5238960385322571, Test Loss: 0.524268388748169
Epoch 3277/6000, Train Loss: 0.5238852500915527, Test Loss: 0.5243655443191528
Epoch 3278/6000, Train Loss: 0.5238322019577026, Test Loss: 0.5243515968322754
Epoch 3279/6000, Train Loss: 0.5238048434257507, Test Loss: 0.5242910385131836
Epoch 3280/6000, Train Loss: 0.5240470170974731, Test Loss: 0.5241434574127197
Epoch 3281/6000, Train Loss: 0.5238879323005676, Test Loss: 0.5241437554359436
Epoch 3282/6000, Train Loss: 0.5238656997680664, Test Loss: 0.5242544412612915
Epoch 3283/6000, Train Loss: 0.5240406394004822, Test Loss: 0.524268388748169
Epoch 3284/6000, Train Loss: 0.5238224864006042, Test Loss: 0.5243167281150818
Epoch 3285/6000, Train Loss: 0.5238824486732483, Test Loss: 0.5242438912391663
Epoch 3286/6000, Train Loss: 0.5240134000778198, Test Loss: 0.524179220199585
Epoch 3287/6000, Train Loss: 0.5239428281784058, Test Loss: 0.5242311358451843
Epoch 3288/6000, Train Loss: 0.5240317583084106, Test Loss: 0.5240994095802307
Epoch 3289/6000, Train Loss: 0.5240126848220825, Test Loss: 0.5243184566497803
Epoch 3290/6000, Train Loss: 0.5240933299064636, Test Loss: 0.5242889523506165
Epoch 3291/6000, Train Loss: 0.5241079330444336, Test Loss: 0.5243532657623291
Epoch 3292/6000, Train Loss: 0.524035632610321, Test Loss: 0.5245075821876526
Epoch 3293/6000, Train Loss: 0.5239825248718262, Test Loss: 0.5242656469345093
Epoch 3294/6000, Train Loss: 0.5238994359970093, Test Loss: 0.5242444276809692
Epoch 3295/6000, Train Loss: 0.5239036083221436, Test Loss: 0.5241274237632751
Epoch 3296/6000, Train Loss: 0.5240753293037415, Test Loss: 0.524215579032898
Epoch 3297/6000, Train Loss: 0.5238854289054871, Test Loss: 0.5243637561798096
Epoch 3298/6000, Train Loss: 0.523899495601654, Test Loss: 0.5242902040481567
Epoch 3299/6000, Train Loss: 0.5239244103431702, Test Loss: 0.5242575407028198
Epoch 3300/6000, Train Loss: 0.5239042043685913, Test Loss: 0.5243027806282043
Epoch 3301/6000, Train Loss: 0.5239843130111694, Test Loss: 0.5242998600006104
Epoch 3302/6000, Train Loss: 0.5239219069480896, Test Loss: 0.5242895483970642
Epoch 3303/6000, Train Loss: 0.5238584876060486, Test Loss: 0.5242827534675598
Epoch 3304/6000, Train Loss: 0.5238369107246399, Test Loss: 0.5241628289222717
Epoch 3305/6000, Train Loss: 0.5240678787231445, Test Loss: 0.5242612957954407
Epoch 3306/6000, Train Loss: 0.5239325761795044, Test Loss: 0.524264931678772
Epoch 3307/6000, Train Loss: 0.5238534808158875, Test Loss: 0.5243273377418518
Epoch 3308/6000, Train Loss: 0.5238828063011169, Test Loss: 0.5243340730667114
Epoch 3309/6000, Train Loss: 0.5237252116203308, Test Loss: 0.5243611931800842
Epoch 3310/6000, Train Loss: 0.5239553451538086, Test Loss: 0.5243797302246094
Epoch 3311/6000, Train Loss: 0.5239033102989197, Test Loss: 0.5242889523506165
Epoch 3312/6000, Train Loss: 0.5238943099975586, Test Loss: 0.5242035388946533
Epoch 3313/6000, Train Loss: 0.5238790512084961, Test Loss: 0.5241983532905579
Epoch 3314/6000, Train Loss: 0.523812472820282, Test Loss: 0.524259626865387
Epoch 3315/6000, Train Loss: 0.5239883661270142, Test Loss: 0.5242071747779846
Epoch 3316/6000, Train Loss: 0.5238686203956604, Test Loss: 0.5242605209350586
Epoch 3317/6000, Train Loss: 0.5238404273986816, Test Loss: 0.5242494344711304
Epoch 3318/6000, Train Loss: 0.5238903760910034, Test Loss: 0.524254322052002
Epoch 3319/6000, Train Loss: 0.5238441228866577, Test Loss: 0.524311900138855
Epoch 3320/6000, Train Loss: 0.524029552936554, Test Loss: 0.5241532921791077
Epoch 3321/6000, Train Loss: 0.5240616798400879, Test Loss: 0.524452269077301
Epoch 3322/6000, Train Loss: 0.5240627527236938, Test Loss: 0.5242454409599304
Epoch 3323/6000, Train Loss: 0.5241559147834778, Test Loss: 0.5245367288589478
Epoch 3324/6000, Train Loss: 0.5239745378494263, Test Loss: 0.5243464708328247
Epoch 3325/6000, Train Loss: 0.5239494442939758, Test Loss: 0.5243409872055054
Epoch 3326/6000, Train Loss: 0.5238030552864075, Test Loss: 0.5244309306144714
Epoch 3327/6000, Train Loss: 0.524033784866333, Test Loss: 0.524275541305542
Epoch 3328/6000, Train Loss: 0.5239415168762207, Test Loss: 0.5243752598762512
Epoch 3329/6000, Train Loss: 0.5239695906639099, Test Loss: 0.5243090987205505
Epoch 3330/6000, Train Loss: 0.5239487290382385, Test Loss: 0.5243773460388184
Epoch 3331/6000, Train Loss: 0.5238901376724243, Test Loss: 0.5243910551071167
Epoch 3332/6000, Train Loss: 0.5237798690795898, Test Loss: 0.5243615508079529
Epoch 3333/6000, Train Loss: 0.5239643454551697, Test Loss: 0.5243729948997498
Epoch 3334/6000, Train Loss: 0.5240702629089355, Test Loss: 0.5242342352867126
Epoch 3335/6000, Train Loss: 0.5239538550376892, Test Loss: 0.5244527459144592
Epoch 3336/6000, Train Loss: 0.5237990021705627, Test Loss: 0.524304211139679
Epoch 3337/6000, Train Loss: 0.5237103700637817, Test Loss: 0.5243037939071655
Epoch 3338/6000, Train Loss: 0.5237593650817871, Test Loss: 0.5242763757705688
Epoch 3339/6000, Train Loss: 0.5239357352256775, Test Loss: 0.5242835879325867
Epoch 3340/6000, Train Loss: 0.524003267288208, Test Loss: 0.5243414640426636
Epoch 3341/6000, Train Loss: 0.5238332152366638, Test Loss: 0.524385929107666
Epoch 3342/6000, Train Loss: 0.5240688323974609, Test Loss: 0.5242193341255188
Epoch 3343/6000, Train Loss: 0.5239542126655579, Test Loss: 0.5243019461631775
Epoch 3344/6000, Train Loss: 0.5238882899284363, Test Loss: 0.5242683291435242
Epoch 3345/6000, Train Loss: 0.5238663554191589, Test Loss: 0.524216890335083
Epoch 3346/6000, Train Loss: 0.5238378047943115, Test Loss: 0.5242486596107483
Epoch 3347/6000, Train Loss: 0.5239042043685913, Test Loss: 0.5241832137107849
Epoch 3348/6000, Train Loss: 0.5239396691322327, Test Loss: 0.524166464805603
Epoch 3349/6000, Train Loss: 0.5240280628204346, Test Loss: 0.5242345929145813
Epoch 3350/6000, Train Loss: 0.5238904356956482, Test Loss: 0.5241104960441589
Epoch 3351/6000, Train Loss: 0.523861825466156, Test Loss: 0.5242902040481567
Epoch 3352/6000, Train Loss: 0.5238195061683655, Test Loss: 0.5241535305976868
Epoch 3353/6000, Train Loss: 0.524091362953186, Test Loss: 0.5243247747421265
Epoch 3354/6000, Train Loss: 0.5238629579544067, Test Loss: 0.5242434144020081
Epoch 3355/6000, Train Loss: 0.5237199664115906, Test Loss: 0.5242477059364319
Epoch 3356/6000, Train Loss: 0.523872971534729, Test Loss: 0.5243992805480957
Epoch 3357/6000, Train Loss: 0.5240683555603027, Test Loss: 0.524234414100647
Epoch 3358/6000, Train Loss: 0.523979902267456, Test Loss: 0.5244061350822449
Epoch 3359/6000, Train Loss: 0.5237399935722351, Test Loss: 0.5242738723754883
Epoch 3360/6000, Train Loss: 0.5238498449325562, Test Loss: 0.5242835879325867
Epoch 3361/6000, Train Loss: 0.5240620374679565, Test Loss: 0.5243358016014099
Epoch 3362/6000, Train Loss: 0.5239103436470032, Test Loss: 0.5242494940757751
Epoch 3363/6000, Train Loss: 0.5241615772247314, Test Loss: 0.5243035554885864
Epoch 3364/6000, Train Loss: 0.5238564610481262, Test Loss: 0.5242079496383667
Epoch 3365/6000, Train Loss: 0.5238835215568542, Test Loss: 0.5242666602134705
Epoch 3366/6000, Train Loss: 0.5238786935806274, Test Loss: 0.5242669582366943
Epoch 3367/6000, Train Loss: 0.5237032771110535, Test Loss: 0.52431720495224
Epoch 3368/6000, Train Loss: 0.5238890647888184, Test Loss: 0.5243691802024841
Epoch 3369/6000, Train Loss: 0.5238320827484131, Test Loss: 0.5244778990745544
Epoch 3370/6000, Train Loss: 0.5237056612968445, Test Loss: 0.5243363976478577
Epoch 3371/6000, Train Loss: 0.5238612294197083, Test Loss: 0.5243008136749268
Epoch 3372/6000, Train Loss: 0.5237544178962708, Test Loss: 0.5242710709571838
Epoch 3373/6000, Train Loss: 0.52382493019104, Test Loss: 0.5242176055908203
Epoch 3374/6000, Train Loss: 0.5238386392593384, Test Loss: 0.5243686437606812
Epoch 3375/6000, Train Loss: 0.5240181088447571, Test Loss: 0.5243804454803467
Epoch 3376/6000, Train Loss: 0.5236247181892395, Test Loss: 0.5243548154830933
Epoch 3377/6000, Train Loss: 0.5239130854606628, Test Loss: 0.5243481993675232
Epoch 3378/6000, Train Loss: 0.5237509608268738, Test Loss: 0.5241237282752991
Epoch 3379/6000, Train Loss: 0.5239388942718506, Test Loss: 0.5242390036582947
Epoch 3380/6000, Train Loss: 0.5239728093147278, Test Loss: 0.5240877866744995
Epoch 3381/6000, Train Loss: 0.5238605737686157, Test Loss: 0.524289608001709
Epoch 3382/6000, Train Loss: 0.5237579941749573, Test Loss: 0.5243128538131714
Epoch 3383/6000, Train Loss: 0.5240131616592407, Test Loss: 0.5241386294364929
Epoch 3384/6000, Train Loss: 0.5238509178161621, Test Loss: 0.524256706237793
Epoch 3385/6000, Train Loss: 0.5238293409347534, Test Loss: 0.5241082906723022
Epoch 3386/6000, Train Loss: 0.5240463018417358, Test Loss: 0.5241733193397522
Epoch 3387/6000, Train Loss: 0.5239852070808411, Test Loss: 0.5241642594337463
Epoch 3388/6000, Train Loss: 0.5237207412719727, Test Loss: 0.524062991142273
Epoch 3389/6000, Train Loss: 0.5237579345703125, Test Loss: 0.5243158340454102
Epoch 3390/6000, Train Loss: 0.5238419771194458, Test Loss: 0.5242599248886108
Epoch 3391/6000, Train Loss: 0.5239639282226562, Test Loss: 0.5243328809738159
Epoch 3392/6000, Train Loss: 0.5239431858062744, Test Loss: 0.5243987441062927
